"label_ID","age","derivative","se","lower_ci","upper","significant","significant.derivative","meanSC","SCrank12"
"SC.1_h",9.53595261928595,0.0329205975281722,0.0051219675765208,0.0206208670415428,0.0452203280148016,TRUE,0.0329205975281722,1.09353530872994,1
"SC.1_h",9.54079079079079,0.0329098712892991,0.00511673906816345,0.0206226963768083,0.0451970462017899,TRUE,0.0329098712892991,1.09353530872994,1
"SC.1_h",9.54562896229563,0.0328990208926428,0.00511145133532313,0.0206245437740856,0.0451734980112,TRUE,0.0328990208926428,1.09353530872994,1
"SC.1_h",9.55046713380047,0.0328880465095398,0.00510610448153584,0.0206264091560831,0.0451496838629964,TRUE,0.0328880465095398,1.09353530872994,1
"SC.1_h",9.55530530530531,0.0328769479815362,0.00510069853687348,0.0206282922921333,0.0451256036709392,TRUE,0.0328769479815362,1.09353530872994,1
"SC.1_h",9.56014347681014,0.0328657252789195,0.00509523353733875,0.0206301930660678,0.0451012574917712,TRUE,0.0328657252789195,1.09353530872994,1
"SC.1_h",9.56498164831498,0.0328543785185453,0.00508970953358171,0.020632111473113,0.0450766455639777,TRUE,0.0328543785185453,1.09353530872994,1
"SC.1_h",9.56981981981982,0.0328429077132965,0.00508412661280811,0.0206340473167384,0.0450517681098547,TRUE,0.0328429077132965,1.09353530872994,1
"SC.1_h",9.57465799132466,0.032831312744322,0.00507848477018489,0.0206360004896989,0.0450266249989451,TRUE,0.032831312744322,1.09353530872994,1
"SC.1_h",9.5794961628295,0.0328195937294751,0.00507278408819475,0.0206379709117766,0.0450012165471736,TRUE,0.0328195937294751,1.09353530872994,1
"SC.1_h",9.58433433433433,0.032807750486532,0.00506702459044681,0.0206399583440535,0.0449755426290106,TRUE,0.032807750486532,1.09353530872994,1
"SC.1_h",9.58917250583917,0.0327957807632647,0.00506120523776924,0.0206419630297358,0.0449495984967937,TRUE,0.0327957807632647,1.09353530872994,1
"SC.1_h",9.59401067734401,0.0327836834404777,0.00505532548634937,0.0206439851555225,0.044923381725433,TRUE,0.0327836834404777,1.09353530872994,1
"SC.1_h",9.59884884884885,0.0327714585894818,0.00504938542979783,0.0206460245679307,0.0448968926110328,TRUE,0.0327714585894818,1.09353530872994,1
