"label_ID","age","derivative","se","lower_ci","upper","significant","significant.derivative","meanSC","SCrankds.resolution"
"SC.12_h",9.46821821821822,-0.00800994373327683,0.00287972143328816,-0.0150265232781705,-0.000993364188383161,TRUE,-0.00800994373327683,1.05930471040269,15
"SC.12_h",9.47305638972306,-0.00799979199820818,0.00287729600071476,-0.0150104618601772,-0.000989122136239139,TRUE,-0.00799979199820818,1.05930471040269,15
"SC.12_h",9.47789456122789,-0.00798950692571161,0.00287483921618514,-0.0149941907142093,-0.000984823137213951,TRUE,-0.00798950692571161,1.05930471040269,15
"SC.12_h",9.48273273273273,-0.00797908854960213,0.00287235110110765,-0.0149777099262442,-0.000980467172960076,TRUE,-0.00797908854960213,1.05930471040269,15
"SC.12_h",9.48757090423757,-0.00796853662197214,0.00286983162528349,-0.0149610191747935,-0.000976054069150795,TRUE,-0.00796853662197214,1.05930471040269,15
"SC.12_h",9.49240907574241,-0.00795785146396053,0.00286728088711257,-0.0149441190207522,-0.000971583907168851,TRUE,-0.00795785146396053,1.05930471040269,15
"SC.12_h",9.49724724724725,-0.00794703299106433,0.0028646988833888,-0.0149270093718056,-0.000967056610323102,TRUE,-0.00794703299106433,1.05930471040269,15
"SC.12_h",9.50208541875208,-0.00793608045395952,0.00286208545778106,-0.0149096890977213,-0.000962471810197772,TRUE,-0.00793608045395952,1.05930471040269,15
"SC.12_h",9.50692359025692,-0.00792498932288682,0.00285943956040742,-0.0148921511106523,-0.000957827535121349,TRUE,-0.00792498932288682,1.05930471040269,15
"SC.12_h",9.51176176176176,-0.00791375872176778,0.0028567609987576,-0.0148743940654597,-0.0009531233780759,TRUE,-0.00791375872176778,1.05930471040269,15
"SC.12_h",9.5165999332666,-0.0079023883294635,0.00285404972090028,-0.0148564175144713,-0.000948359144455672,TRUE,-0.0079023883294635,1.05930471040269,15
"SC.12_h",9.52143810477144,-0.00789087827272843,0.00285130578983961,-0.0148382217379544,-0.000943534807502503,TRUE,-0.00789087827272843,1.05930471040269,15
"SC.12_h",9.52627627627628,-0.00787922863890072,0.00284852924423568,-0.0148198069174441,-0.000938650360357379,TRUE,-0.00787922863890072,1.05930471040269,15
"SC.12_h",9.53111444778111,-0.00786743942798037,0.00284572011002403,-0.0148011731161337,-0.000933705739827067,TRUE,-0.00786743942798037,1.05930471040269,15
"SC.12_h",9.53595261928595,-0.00785551056390089,0.00284287840058536,-0.0147823202905594,-0.000928700837242421,TRUE,-0.00785551056390089,1.05930471040269,15
"SC.12_h",9.54079079079079,-0.00784344204666228,0.00284000414275598,-0.0147632485061091,-0.000923635587215451,TRUE,-0.00784344204666228,1.05930471040269,15
"SC.12_h",9.54562896229563,-0.00783123391007955,0.00283709736417396,-0.0147439578639394,-0.000918509956219658,TRUE,-0.00783123391007955,1.05930471040269,15
"SC.12_h",9.55046713380047,-0.0078188861203377,0.00283415809221242,-0.0147244483969312,-0.000913323843744171,TRUE,-0.0078188861203377,1.05930471040269,15
"SC.12_h",9.55530530530531,-0.00780639883800615,0.00283118639327569,-0.0147047204274513,-0.000908077248561044,TRUE,-0.00780639883800615,1.05930471040269,15
"SC.12_h",9.56014347681014,-0.0077937718292842,0.00282818223266955,-0.0146847736371647,-0.000902770021403715,TRUE,-0.0077937718292842,1.05930471040269,15
"SC.12_h",9.56498164831498,-0.00778100516740312,0.00282514566465687,-0.0146646082315169,-0.00089740210328935,TRUE,-0.00778100516740312,1.05930471040269,15
"SC.12_h",9.56981981981982,-0.00776809890588605,0.00282207673157183,-0.0146442243671803,-0.000891973444591853,TRUE,-0.00776809890588605,1.05930471040269,15
"SC.12_h",9.57465799132466,-0.00775505307854802,0.00281897546381189,-0.0146236221520347,-0.000886484005061373,TRUE,-0.00775505307854802,1.05930471040269,15
"SC.12_h",9.5794961628295,-0.00774186749100457,0.00281584185346163,-0.0146028013724094,-0.000880933609599751,TRUE,-0.00774186749100457,1.05930471040269,15
"SC.12_h",9.58433433433433,-0.00772854225030198,0.00281267595704591,-0.0145817622730762,-0.000875322227527732,TRUE,-0.00772854225030198,1.05930471040269,15
